,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
10,False,/g1LJLlmWP74zv9yXKEXm7g9p10O.jpg,"[10759, 80, 18]",296206,['KR'],ko,김부장,"When an unassuming dad's daughter goes missing, he dusts off his old black-ops skills to track her down — only to attract the wrong kind of attention.",37.7793,/mxa7YxVln3Rwnd2Va82PoclTznj.jpg,2026-06-26,False,Agent Kim Reactivated,8.469,160
11,False,/zhsEnDNCQX5dlI2wbKzV90pV0B9.jpg,"[18, 10759, 80]",127529,['KR'],ko,사냥개들,"Faced with ruthless foes with a violent thirst, two young boxers band together — risking life and limb to bring justice and protect their loved ones.",37.0419,/uSQzD7TXsL96J5ggDrJFdUs8uXU.jpg,2023-06-09,False,Bloodhounds,8.505,791
12,False,/uc1p1PEbEMpdIHqnU9TESNC6Jhp.jpg,[18],275102,['KR'],ko,스캔들,"In Joseon, a secret proposal ignites hidden desires in a gifted noblewoman, a famed lover and an unsuspecting lady caught in their dangerous game.",33.0672,/4TU0PcHBIl0wPW5B6aVRGExOnHE.jpg,2026-09-18,False,The Scandal,0.0,0
13,False,/i1SyUHsi45psSH1xy9sM0in8FKJ.jpg,"[10759, 80, 18]",119769,['KR'],ko,모범택시,A former special forces soldier delivers revenge for victims of injustice while working for a secret organization that fronts as a taxi company.,32.1676,/lghfb8beej1aH9ML8QyeSixniom.jpg,2021-04-09,False,Taxi Driver,8.178,213
14,False,/eBD46F44qKGPZiRLffO4q3JF8Hc.jpg,"[35, 18]",296140,['KR'],ko,최애의 사원,"A dedicated fangirl lands a job at a fashion company, only to discover it was co-founded by her ultimate idol. Determined to remain professional, she hides her identity, but is quickly thrown off course by the company's workaholic CEO. As secret unrequited feelings and hidden personal struggles entangle the trio, she finds herself torn between her lifelong obsession and an unexpected new connection.",31.6846,/A4Y4xlDHS4xi2WI9265vRyIYLoo.jpg,2026-08-03,False,"My Bias, My Boss",7.8,6
15,False,/gmNtsz7MJ3IQoCFt8ymGNDfipfm.jpg,[18],83893,['KR'],ko,KBS 드라마 스페셜,"Forget the existing one-act dramas! Short but impactive! KBS Drama Special presents high quality single episode dramas. Dramas are the broadcast content with the widest public appeal. KBS Drama Special will produce short dramas of far-reaching impact involving at times a serious social message, unique emotions or perspectives. It will stay abreast of modern viewership.",30.8403,/9nRwFvAs5toFtkLEzffqu39Fw7m.jpg,2010-05-15,False,KBS Drama Special,7.4,5
16,False,/a9qlroMOHewiDsUR93PYMVfpbF5.jpg,[18],219246,['KR'],ko,폭싹 속았수다,"In Jeju, a spirited girl and a steadfast boy's island story blossoms into a lifelong tale of setbacks and triumphs — proving love endures across time.",29.9796,/1VC3sEFxYXYDqQUCAnvWfUsYg1s.jpg,2025-03-07,False,When Life Gives You Tangerines,8.8,578
17,False,/22xRAaDSNIwOqFhFDXWp5IMnQPT.jpg,"[18, 10759, 9648, 80]",294095,['KR'],ko,유부녀 킬러,"A seemingly ordinary working mother secretly lives as a legendary sniper who delivers justice where the law fails. After returning from a three-year hiatus, she must balance protecting her family with eliminating dangerous criminals, all while a determined journalist and a relentless detective close in on her hidden identity.",29.556,/e9ziA4Y6md4Ytr62r5y9vRdv4ll.jpg,2026-07-31,False,A Bona Fide Killer,6.5,5
18,False,/cmk8d1e1GxrwTaau0Tj4zm1osm0.jpg,[18],68398,['KR'],ko,낭만닥터 김사부,"An eccentric, triple board-certified virtuoso surgeon leaves a top job in Seoul and ends up at a provincial hospital, where he mentors young doctors.",28.0109,/9fbRJgZ2zDTnSUId1bOwsllHNr7.jpg,2016-11-07,False,Dr. Romantic,8.103,131
19,False,/smSbK5cd8T9XHcxEUcems23BDEF.jpg,"[18, 10765, 35]",67915,['KR'],ko,쓸쓸하고 찬란하神-도깨비,"In his quest for a bride to break his immortal curse, a 939-year-old guardian of souls meets a grim reaper and a sprightly student with a tragic past.",26.4621,/sPkxHNw5BFvuCFGWw825TS7n6X3.jpg,2016-12-02,False,Guardian: The Lonely and Great God,8.617,3121
20,False,/nOGPxfYqd0f3oeFGGinpDOP68MQ.jpg,"[18, 80, 9648, 10759]",220074,['KR'],ko,재벌X형사,A chaebol cop joins forces with a gritty detective to take down criminals with a touch of wealth and a whole lot of wit.,26.1727,/2eWH2RDxpbIfEs17BpJTQhcOqRs.jpg,2024-01-26,False,Flex X Cop,7.8,47
21,False,/l3qDk8o59jgLfO5HBAJKpCwMAld.jpg,"[80, 10765, 18]",282810,['KR'],ko,판사 이한영,"The return of corrupt judge Lee Han-young, who was a slave to a large law firm, to the past 10 years ago. He makes new choices to punish evil and implement justice.",25.9646,/xWYVlBIWrpdiGnSRfLgZIxf2V11.jpg,2026-01-02,False,The Judge Returns,8.1,23
22,False,/8hp2CuGnw1iP5dLBVMAPUv23swx.jpg,"[10759, 18, 10765]",99966,['KR'],ko,지금 우리 학교는,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,25.6565,/pTEFqAjLd5YTsMD6NSUxV6Dq7A6.jpg,2022-01-28,False,All of Us Are Dead,8.283,4459
23,False,/3E1GroTJCRdIYHa5n62GqjmqxQR.jpg,"[35, 18]",112888,['KR'],ko,여신강림,"After being bullied and discriminated because of her ugly looks, a high school girl transforms herself into a gorgeous ""goddess"" and quickly rises to fame after mastering the art of makeup via online tutorial videos.",25.488,/I9WCyKUbKAiu95tAitaHOx8EVO.jpg,2020-12-09,False,True Beauty,8.3,2710
24,False,/nBZyWSGAUEzCH7Mna0zUNTpBQlQ.jpg,"[18, 10765, 10759, 9648]",135157,['KR'],ko,환혼,"A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny.",24.8239,/gvOZN1NlAoL8iz9ghpES1zWA3w3.jpg,2022-06-18,False,Alchemy of Souls,8.6,815
25,False,/5AhL7NKa8UC6QOyzKiDohUM9VYT.jpg,"[18, 35]",301412,['KR'],ko,그대에게 드림,"Two high school classmates bond over a shared love of filmmaking, turning a deep friendship into first love before an unexpected separation tears them apart. Years later, they reunite with their lives completely transformed—she’s lost her passion, while he’s become a celebrated director. Determined to reignite her dreams, he must first confront the hurt he left behind.",23.1975,/cBiwrUwUNNYXTc5xrDEQWcMqftd.jpg,2026-07-13,False,Dream to You,9.273,11
26,False,/mHp8UKRPwZNjBmt9rncemEzIa6O.jpg,"[80, 10751, 18]",303076,['KR'],ko,첫 번째 남자,A drama depicting a life-threatening confrontation between a woman who takes another person's life for revenge and a woman who takes another person's life for her own desires.,23.1391,/x1JcqitlKZfrirHjM9s32ZrQwtC.jpg,2025-12-15,False,The First Man,3.8,2
27,False,/810mXC0xkxXVtoKIPGGVgO9PuLh.jpg,"[10759, 35, 10765, 18]",259837,['KR'],ko,원더풀스,"A goofy group of townies stumbles into superpowers and fights rising evil as doomsday panic grows in this wild, turn-of-the-century action comedy.",22.1259,/jj7AYkz2OLRDL1wfJmjTXyWQ5I4.jpg,2026-05-15,False,The WONDERfools,8.9,255
28,False,/jNyK0FF7t7oaU4wMpRkEnEIOVlW.jpg,"[18, 9648, 10759]",113268,['KR'],ko,경이로운 소문,"A group of supernatural demon hunters known as ""Counters,"" each with unique abilities, disguise themselves as employees of a noodle restaurant, while tracking down evil spirits that terrorize the mortal world.",21.9095,/tKU34QiJUfVipcuhAs5S3TdCpAF.jpg,2020-11-28,False,The Uncanny Counter,8.3,454
29,False,/ji7KaBHhxb6ngHEHxXHcfEzi9bu.jpg,"[18, 35]",96102,['KR'],ko,슬기로운 의사생활,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",21.7335,/8MSjQkH2FrG0t4l84L5HmiSFrS7.jpg,2020-03-12,False,Hospital Playlist,8.579,177
30,False,/AjwoDj77HLlqcpwEGqsnvMXm5my.jpg,[18],136283,['KR'],ko,더 글로리,"Years after surviving horrific abuse in high school, a woman puts an elaborate revenge scheme in motion to make the perpetrators pay for their crimes.",21.4803,/uUM4LVlPgIrww07OoEKrGWlS1Ej.jpg,2022-12-30,False,The Glory,8.468,949
31,False,/6ekykPwvAywJRjFEnUoCFWTO9O3.jpg,"[35, 18]",278573,['KR'],ko,21세기 대군부인,"In 21st-century Korea under a constitutional monarchy, a chaebol heiress with everything but status tries to take control of her future after crossing paths with a lonely prince with nothing but his title. Together, bound by a contract marriage, they begin a class-defying romance to rewrite destiny.",21.4383,/ocXkHSslrSWMz2ZJGl5MjF6dQr3.jpg,2026-04-10,False,Perfect Crown,9.114,201
32,False,,[18],134864,['KR'],ko,MBC 베스트극장,,20.4012,/u93t32JtNJlyQu3UNQS2GI9kCA6.jpg,1991-07-07,False,MBC Bests Theater,7.0,1
33,False,/3yEHM2HT2vrUtO93YzTJNgEfiZG.jpg,"[18, 35]",94796,['KR'],ko,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",20.1085,/fgBNLPr6mC8pxuR79ENAJY4nBmj.jpg,2019-12-14,False,Crash Landing on You,8.536,966
34,False,/29jWaRhKtey1efp5G7Fu97NAmzz.jpg,"[9648, 18, 10759]",126485,['KR'],ko,무빙,"Children who live in hiding with superpowers, along with their parents who live with painful secrets of the past, face enormous dangers together.",18.8169,/vf9SNXNAFqzKBGksFwrXhkg9cb7.jpg,2023-08-09,False,Moving,8.5,306
35,False,/blNanzce8lKnrfjDqWLdPNPy7mo.jpg,"[18, 35]",241454,['KR'],ko,엄마친구아들,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,18.5891,/hikbLeofw2epfaEJptSkQ6b22IV.jpg,2024-08-17,False,Love Next Door,7.9,287
36,False,/1ucAo7E2fzTdwORGbMhLEUoPhfa.jpg,"[10759, 35, 18]",233347,['KR'],ko,스터디그룹,"A struggling student at Korea's worst high school forms a study group while protecting his classmates with his fighting skills, hoping to overcome academic challenges and secure a spot in college.",18.5502,/nZDeIfKCzp0qhu4N3HxrcKWN59J.jpg,2025-01-23,False,Study Group,8.601,159
37,False,/463KX5md13Db6pIMCCnIZqtPWFK.jpg,"[80, 35, 18]",301418,['KR'],ko,지금 불륜이 문제가 아닙니다,"A successful entrepreneur with a seemingly perfect life sees everything fall apart after discovering her husband covering up a murder allegedly committed by their daughter. As the family scrambles to hide the truth, an anonymous blackmailer claims to have recorded everything, pulling them into a dangerous web of lies, secrets, and betrayal.",18.3702,/xuOpHGP7ZRLHh6IJilxp6ocu7tb.jpg,2026-07-31,False,The Affair Was Just The Beginning,9.6,5
38,False,/39owosjolYd3gKufgM9jMdSSk9t.jpg,[18],197067,['KR'],ko,이상한 변호사 우영우,"With a genius-level IQ, Woo Young-woo learns to embrace her extraordinary self while forming a tight-knit community of friends and allies.",18.2103,/zuNOQVI4rEaqwknrfQUVKtlKE2C.jpg,2022-06-29,False,Extraordinary Attorney Woo,8.487,980
39,False,/5IvFyqglPR501Bvk4NX60mzlVKM.jpg,"[35, 18, 10768]",66256,['KR'],ko,구르미 그린 달빛,"A young Joseon woman who's lived her whole life as a man ends up as a eunuch in the royal palace, where she begins to bond with the crown prince.",18.1964,/137UF33ilpoznUzDVKcJ3mcdRbN.jpg,2016-08-22,False,Love in the Moonlight,6.977,108
40,False,/ztLZyHlC892o7lp5jIf4Y1hRnRO.jpg,"[9648, 18, 80]",155226,['KR'],ko,빅마우스,"A lawyer with a ten-percent winning rate is caught up in a murder case and becomes the notorious and genius con artist, Big Mouse, overnight. In order to survive and protect his family, he tries to reveal the true colors of the privileged people involved in a huge conspiracy.",17.8738,/gJDvYUJcPEDJzB3SnQokifPUtRF.jpg,2022-07-29,False,Big Mouth,8.337,361
41,False,/dNwVnRWE4LRLJ9f3WIWOnIURPwn.jpg,"[18, 10765, 80, 9648]",235577,['KR'],ko,지옥에서 온 판사,"A cruel and vicious judge, who wields power only for herself, meets a warm and cheerful detective who puts the victims first.",17.4502,/9vhLHbUiiP9HiXfJw5OUC7KoaJG.jpg,2024-09-21,False,The Judge from Hell,8.599,191
42,False,/7Sv8d6uC73UhP6qTq3CnPcbD7qX.jpg,"[35, 18]",222767,['KR'],ko,Long Time No Sex,"Woo Jin and Samuel, a sexless married couple, are utterly fed up with their lives. To improve their circumstances, they choose to earn money by blackmailing unfaithful couples. As they track down these couples, they find financial stability and rediscover their own connection. They start working on their own issues, but the more they delve into it, the hidden truth resurfaces, complicating their journey. What is the truth that they have been avoiding?",16.8524,/mxn7Fmt0lqOUuXEUxZs8yOca8Oh.jpg,2024-01-19,False,Long Time No Sex,7.5,31
43,False,/lUseDQFZoge6GR1F6dGtaARiF7M.jpg,"[18, 9648]",99489,['KR'],ko,펜트하우스,"A woman puts everything on the line to achieve her goal of being able to move into a luxury penthouse in the Gangnam District. In the process, she gradually finds herself turning into a monster.",16.5739,/wybv1VgIOMhcHdU3ooikn2LuR1o.jpg,2020-10-26,False,The Penthouse,8.3,258
44,False,/4NffLgfKgSyosvA2qGZxJh7aa1v.jpg,[18],201859,['KR'],ko,수업중입니다,"In a college class where students are paired up and sent on dates, a sophomore is partnered with an upperclassman whose gentle kindness steals his heart.",16.5592,/yoUP5L763UM7iM7CHTzXAuQNXHh.jpg,2022-05-13,False,Love Class,7.1,28
45,False,/efaMS00Fevc3fw2dbeP7rh22O6D.jpg,"[10765, 18]",212204,['KR'],ko,반짝이는 워터멜론,"A CODA (child of deaf adult) student born with a gift for music crash lands at an unfamiliar place after time traveling through a suspicious music shop. There, he forms the band Watermelon Sugar with other mysterious youths.",16.1751,/bwTzW1wTgUxUOQruhT8DvinUYgR.jpg,2023-09-25,False,Twinkling Watermelon,8.8,168
46,False,/sf7NCqyVUNoyjYuwW5oJke1T1lH.jpg,"[10759, 35, 18, 80]",117376,['KR'],ko,빈센조,"During a visit to his motherland, a Korean-Italian Mafia lawyer gives an unrivaled conglomerate a taste of its own medicine  with a side of justice.",16.1478,/qbkSS1cTjT4DzIwD44bdhTuYgdT.jpg,2021-02-20,False,Vincenzo,8.5,1098
47,False,/stJcZWrpfT2DjY0K261Q2FpxUkS.jpg,"[18, 35, 80]",300727,['KR'],ko,아파트,"Desperate for cash, a former gang boss teams up with an aspiring lawyer to steal an apartment complex's reserve fund — only to uncover deep corruption.",16.1205,/qFxbrHvNq5tn9SCBq3aKPgaGfyO.jpg,2026-07-11,False,The Apartment Job,8.581,31
48,False,/feISh3qoREwIPWbSaLqqumbmh7m.jpg,"[9648, 80, 18]",322055,['KR'],ko,검사실의 제안,"A victim’s son and a killer’s son reunite as a prosecutor and investigator, fighting systemic corruption while becoming each other's salvation.",16.1014,/lK6DrnFecG0AsA8O5UqEYOrOArd.jpg,2026-06-25,False,The Prosecutor's Proposal,6.56,25
49,False,/oBJ6dZ6A1tY1O94RmWnJkkQVbLz.jpg,"[9648, 18]",286360,['KR'],ko,맨 끝줄 소년,"A literature professor discovers a student's talent and offers him writing lessons — but as he sinks into the story, their sessions spiral into chaos.",15.8089,/paRFCxAJRZOypfgnzYLo6KH5jjO.jpg,2026-06-26,False,Notes from the Last Row,7.9,47
50,False,/bnEDaINpzWGBsE8IjA3TsU4FWeJ.jpg,[18],211261,['KR'],ko,소방서 옆 경찰서,A police station and a fire station adjoining each other cooperate in combating crime and fire in the most brutal and tragic cases.,15.2174,/ccEYx9NoZvDJRw8Ji2E7yJYLXwt.jpg,2022-11-12,False,The First Responders,8.033,45
51,False,/rHiz6GHA2bUPEtTDZvhbTmzlNm6.jpg,"[18, 35]",198004,['KR'],ko,킹더랜드,"Amid a tense inheritance fight, a charming heir clashes with his hardworking employee who's known for her irresistible smile — which he cannot stand.",15.188,/tW8BMRCYSe6nySvZ749pzc31x2m.jpg,2023-06-17,False,King the Land,8.209,637
52,False,/pRStZQlU0aB6KaVNBKnyEAygDBw.jpg,"[18, 35]",218539,['KR'],ko,마이데몬,"A pitiless demon becomes powerless after getting entangled with an icy heiress, who may hold the key to his lost abilities — and his heart.",15.0065,/xBnscv5BrJREKVSvh0le61y4KDk.jpg,2023-11-24,False,My Demon,8.459,682
53,False,/qHCXeAM13OYvcmjXeOhtvXfc8uo.jpg,"[18, 10765, 35]",221851,['KR'],ko,내 남편과 결혼해줘,"Kang Ji-won, a terminally ill cancer patient, is killed by her husband and best friend after she witnesses them having an affair. She wakes up 10 years before the incident and decides to seek revenge with the help of Yu Ji-hyuk, a director at the company where she works. Now, she must reclaim her fate and eliminate the trash from her life.",15.0024,/899KcBqooj8nEyPcAEU3h7AdfUo.jpg,2024-01-01,False,Marry My Husband,8.492,711
54,False,/zftF4KDGuhAGIA50bywcCXPjz5f.jpg,"[35, 18]",289763,['KR'],ko,내일도 출근!,"Cha Ji-yoon is a 7th-year corporate worker who's tired of both work and dating. She crosses paths with Kang Si-woo, the cynical boss with a terrifying reputation. Unexpectedly, she regains spark in her life as she gets to know the kindness behind his stern words. Amid repeated commutes, accidents at work, and failed relationships, the two become each other's irreplaceable anchor.",14.9523,/gTP1MKGz5kIrXCpb3HTgzVyIW6l.jpg,2026-06-22,False,See You at Work Tomorrow!,8.943,70
55,False,/ngP3rIU1KY7ek0r6hSJFnVsrh9g.jpg,"[80, 18]",239385,['KR'],ko,조각도시,"Taejoong's life is torn apart when he's framed for a heinous crime and imprisoned. Discovering it was all orchestrated by someone on the outside, he embarks on a rage-fueled quest for revenge.",14.8917,/nOj4nsomFyAVJgpp68L0xq3cREc.jpg,2025-11-05,False,The Manipulated,8.3,140
56,False,/3rS3hmIjYfzqPye1nWyTgrwfDnC.jpg,"[10765, 18]",70649,['KR'],ko,당신이 잠든 사이에,"Nam Hong Ju, endowed with the ability to foresee events, resides with her widowed mother who runs a small restaurant. Despite her gift, she often finds herself powerless to change the outcomes. On the other side of the street, Jung Jae Chan, a rookie prosecutor, and his younger brother Seung Won become their new neighbors. An unusual dream involving Hong Ju, ruthless attorney Lee Yu Beom, and a life-saving intervention leads Jae Chan to realize their destinies are intertwined, as they begin sharing dreams and connecting in mysterious ways.",14.8575,/wFp7pVJbB5aD5y0A0AEBP4vmzCg.jpg,2017-09-27,False,While You Were Sleeping,8.4,157
57,False,/wcP3FsRLog4GNEs9PFrDKKQdcof.jpg,"[18, 35]",215720,['KR'],ko,눈물의 여왕,The queen of department stores and the prince of supermarkets weather a marital crisis—until love miraculously begins to bloom again.,14.8196,/7ZXLZ3KYL3IVvsSHBZaHjcNQzNU.jpg,2024-03-09,False,Queen of Tears,8.4,509
58,False,/90rFYGJlJaw8VO76MSl6iSzn7eF.jpg,"[18, 10751]",64034,['KR'],ko,엄마,"Yoon Jung Ae raised her 4 kids by herself. Now, her kid already grown up but none of them really care about her.",14.7391,/zDpwZjeXvKPoueuPmizWt1KL6Yq.jpg,2015-09-05,False,Mom,4.0,1
59,False,/lq0YqJuffMuZhoKTiC5xDqvtCSn.jpg,"[35, 18]",154825,['KR'],ko,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.",14.6881,/iLh7L8ZuvgdxFaM9sImyv2iKYLe.jpg,2022-02-28,False,Business Proposal,8.473,791
60,False,/6Ohfk6UG6BstEQbwqJ0JHSjHl3O.jpg,"[10759, 18]",233219,['KR'],ko,ONE: 하이스쿨 히어로즈,"A former model student, pushed by domestic abuse and bullying, joins a group that stands up to school violence and defends its victims.",14.4944,/uWK4QcYrLGITRNDvhLelm66j4Er.jpg,2025-05-30,False,ONE: High School Heroes,8.057,70
61,False,/asVatKAwDD1N5cx3v3GZkzdeVh0.jpg,"[35, 18]",48462,['KR'],ko,상속자들,"After a chance encounter in LA, two teens from different social backgrounds reunite at an exclusive high school attended by Korea's über rich.",14.2965,/n4RX9QVXjHbMB31TDWqqRLjshgu.jpg,2013-10-09,False,The Heirs,7.755,678
62,False,/kTf8vPcZVONrBHB35hEg1lG2Bk.jpg,"[18, 10759, 80]",110534,['KR'],ko,D.P.,A young private's assignment to capture army deserters reveals the painful reality endured by each enlistee during his compulsory call of duty.,14.2586,/akvPsqe1u1NpIQ8Ln2Vt06uhOv9.jpg,2021-08-27,False,D.P.,8.005,276
63,False,/zV9WYOfFr4MAnzXXD8PR5J6JnN3.jpg,"[9648, 18]",285838,['KR'],ko,기리고,"A mysterious app promises wishes — then starts a countdown to death. As a group of teens becomes entangled, they must break the deadly chain to survive.",14.1948,/2CfTNVaR8kZQkWtWWE3Cntaiq33.jpg,2026-04-24,False,If Wishes Could Kill,8.124,182
64,False,/jRhJlV4inm8wAAqTeHUX5HpjZcc.jpg,"[18, 9648]",70593,['KR'],ko,킹덤,"In this zombie thriller set in Korea's medieval Joseon dynasty which has been defeated by corruption and famine, a mysterious rumor of the king’s death spreads, as does a strange plague that renders the infected immune to death and hungry for flesh. The crown prince, fallen victim to a conspiracy, sets out on a journey to unveil the evil scheme and save his people.",14.1426,/AsICtiVtz4icMQQRwDvOzfaTzjK.jpg,2019-01-25,False,Kingdom,8.2,1263
65,False,/vYI0LTxZLpxh5D8tVHzbclV6lXg.jpg,[18],321293,['KR'],ko,과녁 너머의 너,"Archery champion Lee Junhyung reunites with his first love, Ahn Siwoo — the one who had no choice but to leave him six years ago, for his sake. Torn between love and hatred, Junhyung keeps Siwoo close, tormenting him as a way to settle old wounds. But the moment he learns the painful truth Siwoo had carried alone all those years, he is consumed by deep regret and guilt. In the end, the two run back toward each other once more — and pick up the thread of a bond they thought was severed forever.",14.0663,/4rrf1K9wHcCQXcj28go54IUAsUg.jpg,2026-08-27,False,Eyes on You,9.0,1
66,False,/p1ntnKJwn1URGv1xpU6NN33Y11O.jpg,"[18, 35, 10765]",303143,['KR'],ko,멋진 신세계,A Joseon-era villain doomed to die opens her eyes in modern-day Seoul — where a ruthless chaebol heir may be her last chance to rewrite her fate.,14.0177,/rYLQbyIvbEd0lF84iXrx7CbPcBB.jpg,2026-05-08,False,My Royal Nemesis,8.9,98
67,False,/4ODaZrnKT7iM6sfgDB8ud8FdrVr.jpg,"[18, 10759]",65143,['KR'],ko,태양의 후예,"After a chance meeting in a hospital, an ardent soldier falls for a gifted surgeon. Opposing philosophies tear them apart, but fate has other plans.",13.9346,/xxGomfml0x9iyPBS4StBjbRRu65.jpg,2016-02-24,False,Descendants of the Sun,8.317,830
68,False,/8PHBAdPyfIwS5W6cfKLhItEb875.jpg,"[9648, 10759, 10765, 18]",279323,['KR'],ko,동궁,A man who walks the spirit world and a court lady who hears the dead enter the East Palace by the king's orders — can they unravel its dark secrets?,13.9325,/yfYohBszGqoAW8oM0qydOtJ4kPh.jpg,2026-07-17,False,The East Palace,8.239,88
69,False,/n4b77DELGGqhmGY1choKrRfpR19.jpg,"[80, 18]",246473,['KR'],ko,메이드 인 코리아,"In 1970s South Korea, follow two men on opposite sides of power — one driven by ambition, the other by justice. As their worlds collide, greed, loyalty, and survival intertwine in a battle that will shape a nation.",13.7873,/3QHGHTHK3iWyokMgaw7SrpTKwX9.jpg,2025-12-24,False,Made in Korea,8.1,28
70,False,/brugu6L6cGP7I0G1EH7id46brj2.jpg,"[80, 35, 18]",259710,['KR'],ko,컨피던스 맨 KR,"Three con artists with different backgrounds, team up for a daring and adventurous scheme of revenge against the villains of this era.",13.5154,/wUCmw1B6MBRiN6TUSbssKHuJnV0.jpg,2025-09-06,False,Confidence Queen,7.641,40
71,False,/rwvpB0kuOCBCEtCs344sjkeVnJp.jpg,"[80, 10759, 18]",210704,['KR'],ko,최악의 악,"Set in the 1980s, a husband and wife, both detectives, infiltrate a massive criminal organization responsible for the illegal drug trade between Korea, China, and Japan.",13.4851,/uZJGMFgE1Q9xpncVAu1G3Vce4nP.jpg,2023-09-27,False,The Worst of Evil,8.403,88
